student_id,target_career,activity_name,category,status
295,Backend Dev,Tailwind,Frontend Dev,Drifting
295,Backend Dev,Python,Data Scientist,Drifting
295,Backend Dev,CSS,Frontend Dev,Drifting
295,Backend Dev,Statistics,Data Scientist,Drifting
295,Backend Dev,Keras,Data Scientist,Drifting
295,Backend Dev,Docker,Backend Dev,Drifting
295,Backend Dev,JavaScript,Frontend Dev,Drifting
296,Backend Dev,Statistics,Data Scientist,Drifting
296,Backend Dev,Figma,Frontend Dev,Drifting
296,Backend Dev,JavaScript,Frontend Dev,Drifting
296,Backend Dev,React,Frontend Dev,Drifting
296,Backend Dev,Flask,Backend Dev,Drifting
297,Frontend Dev,CSS,Frontend Dev,On Track
297,Frontend Dev,Tailwind,Frontend Dev,On Track
297,Frontend Dev,Go,Backend Dev,On Track
297,Frontend Dev,Next.js,Frontend Dev,On Track
297,Frontend Dev,HTML,Frontend Dev,On Track
297,Frontend Dev,HTML,Frontend Dev,On Track
297,Frontend Dev,HTML,Frontend Dev,On Track
297,Frontend Dev,CSS,Frontend Dev,On Track
297,Frontend Dev,Redux,Frontend Dev,On Track
297,Frontend Dev,HTML,Frontend Dev,On Track
298,Frontend Dev,Figma,Frontend Dev,On Track
298,Frontend Dev,Next.js,Frontend Dev,On Track
298,Frontend Dev,TypeScript,Frontend Dev,On Track
298,Frontend Dev,JavaScript,Frontend Dev,On Track
298,Frontend Dev,Redux,Frontend Dev,On Track
298,Frontend Dev,Flask,Backend Dev,On Track
299,Frontend Dev,HTML,Frontend Dev,On Track
299,Frontend Dev,Redux,Frontend Dev,On Track
299,Frontend Dev,JavaScript,Frontend Dev,On Track
299,Frontend Dev,Docker,Backend Dev,On Track
299,Frontend Dev,Microservices,Backend Dev,On Track
299,Frontend Dev,JavaScript,Frontend Dev,On Track
300,Data Scientist,CSS,Frontend Dev,Drifting
300,Data Scientist,Next.js,Frontend Dev,Drifting
300,Data Scientist,Tailwind,Frontend Dev,Drifting
300,Data Scientist,Docker,Backend Dev,Drifting
300,Data Scientist,HTML,Frontend Dev,Drifting
300,Data Scientist,Docker,Backend Dev,Drifting
300,Data Scientist,PostgreSQL,Backend Dev,Drifting
300,Data Scientist,System Design,Backend Dev,Drifting
301,Data Scientist,Keras,Data Scientist,Drifting
301,Data Scientist,CSS,Frontend Dev,Drifting
301,Data Scientist,SQL,Data Scientist,Drifting
301,Data Scientist,Next.js,Frontend Dev,Drifting
301,Data Scientist,Pandas,Data Scientist,Drifting
301,Data Scientist,Microservices,Backend Dev,Drifting
301,Data Scientist,React,Frontend Dev,Drifting
302,Frontend Dev,Redis,Backend Dev,On Track
302,Frontend Dev,TypeScript,Frontend Dev,On Track
302,Frontend Dev,TypeScript,Frontend Dev,On Track
302,Frontend Dev,HTML,Frontend Dev,On Track
302,Frontend Dev,TensorFlow,Data Scientist,On Track
302,Frontend Dev,Next.js,Frontend Dev,On Track
302,Frontend Dev,TypeScript,Frontend Dev,On Track
302,Frontend Dev,Statistics,Data Scientist,On Track
303,Frontend Dev,Flask,Backend Dev,On Track
303,Frontend Dev,React,Frontend Dev,On Track
303,Frontend Dev,Tailwind,Frontend Dev,On Track
303,Frontend Dev,Figma,Frontend Dev,On Track
303,Frontend Dev,Next.js,Frontend Dev,On Track
303,Frontend Dev,React,Frontend Dev,On Track
304,Data Scientist,Flask,Backend Dev,Drifting
304,Data Scientist,CSS,Frontend Dev,Drifting
304,Data Scientist,React,Frontend Dev,Drifting
304,Data Scientist,Kafka,Backend Dev,Drifting
304,Data Scientist,Keras,Data Scientist,Drifting
304,Data Scientist,HTML,Frontend Dev,Drifting
305,Frontend Dev,CSS,Frontend Dev,On Track
305,Frontend Dev,HTML,Frontend Dev,On Track
305,Frontend Dev,Redis,Backend Dev,On Track
305,Frontend Dev,React,Frontend Dev,On Track
305,Frontend Dev,Redux,Frontend Dev,On Track
305,Frontend Dev,TypeScript,Frontend Dev,On Track
305,Frontend Dev,Tableau,Data Scientist,On Track
305,Frontend Dev,Tailwind,Frontend Dev,On Track
305,Frontend Dev,JavaScript,Frontend Dev,On Track
305,Frontend Dev,Next.js,Frontend Dev,On Track
306,Backend Dev,Redis,Backend Dev,On Track
306,Backend Dev,Docker,Backend Dev,On Track
306,Backend Dev,Flask,Backend Dev,On Track
306,Backend Dev,Redis,Backend Dev,On Track
306,Backend Dev,Microservices,Backend Dev,On Track
306,Backend Dev,Docker,Backend Dev,On Track
306,Backend Dev,Redis,Backend Dev,On Track
307,Frontend Dev,Next.js,Frontend Dev,On Track
307,Frontend Dev,HTML,Frontend Dev,On Track
307,Frontend Dev,CSS,Frontend Dev,On Track
307,Frontend Dev,PowerBI,Data Scientist,On Track
307,Frontend Dev,Statistics,Data Scientist,On Track
308,Frontend Dev,React,Frontend Dev,On Track
308,Frontend Dev,Kafka,Backend Dev,On Track
308,Frontend Dev,Redux,Frontend Dev,On Track
308,Frontend Dev,JavaScript,Frontend Dev,On Track
308,Frontend Dev,Pandas,Data Scientist,On Track
308,Frontend Dev,Redis,Backend Dev,On Track
308,Frontend Dev,CSS,Frontend Dev,On Track
309,Data Scientist,Scikit-Learn,Data Scientist,On Track
309,Data Scientist,Scikit-Learn,Data Scientist,On Track
309,Data Scientist,Python,Data Scientist,On Track
309,Data Scientist,Statistics,Data Scientist,On Track
309,Data Scientist,SQL,Data Scientist,On Track
309,Data Scientist,FastAPI,Backend Dev,On Track
309,Data Scientist,SQL,Data Scientist,On Track
309,Data Scientist,Tailwind,Frontend Dev,On Track
310,Frontend Dev,PostgreSQL,Backend Dev,Drifting
310,Frontend Dev,Redis,Backend Dev,Drifting
310,Frontend Dev,PowerBI,Data Scientist,Drifting
310,Frontend Dev,Flask,Backend Dev,Drifting
310,Frontend Dev,Flask,Backend Dev,Drifting
310,Frontend Dev,Tableau,Data Scientist,Drifting
310,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
310,Frontend Dev,Docker,Backend Dev,Drifting
311,Frontend Dev,PowerBI,Data Scientist,On Track
311,Frontend Dev,System Design,Backend Dev,On Track
311,Frontend Dev,HTML,Frontend Dev,On Track
311,Frontend Dev,Python,Data Scientist,On Track
311,Frontend Dev,Next.js,Frontend Dev,On Track
311,Frontend Dev,CSS,Frontend Dev,On Track
311,Frontend Dev,HTML,Frontend Dev,On Track
312,Data Scientist,TensorFlow,Data Scientist,On Track
312,Data Scientist,TensorFlow,Data Scientist,On Track
312,Data Scientist,Kafka,Backend Dev,On Track
312,Data Scientist,React,Frontend Dev,On Track
312,Data Scientist,Docker,Backend Dev,On Track
312,Data Scientist,PowerBI,Data Scientist,On Track
312,Data Scientist,Pandas,Data Scientist,On Track
312,Data Scientist,Tableau,Data Scientist,On Track
312,Data Scientist,Flask,Backend Dev,On Track
313,Frontend Dev,Microservices,Backend Dev,Drifting
313,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
313,Frontend Dev,Python,Data Scientist,Drifting
313,Frontend Dev,TensorFlow,Data Scientist,Drifting
313,Frontend Dev,Docker,Backend Dev,Drifting
313,Frontend Dev,TensorFlow,Data Scientist,Drifting
313,Frontend Dev,TypeScript,Frontend Dev,Drifting
314,Frontend Dev,Flask,Backend Dev,Drifting
314,Frontend Dev,Pandas,Data Scientist,Drifting
314,Frontend Dev,PostgreSQL,Backend Dev,Drifting
314,Frontend Dev,Python,Data Scientist,Drifting
314,Frontend Dev,SQL,Data Scientist,Drifting
314,Frontend Dev,Python,Data Scientist,Drifting
314,Frontend Dev,Tableau,Data Scientist,Drifting
314,Frontend Dev,PowerBI,Data Scientist,Drifting
314,Frontend Dev,Python,Data Scientist,Drifting
314,Frontend Dev,Go,Backend Dev,Drifting
315,Data Scientist,Statistics,Data Scientist,On Track
315,Data Scientist,PowerBI,Data Scientist,On Track
315,Data Scientist,Kafka,Backend Dev,On Track
315,Data Scientist,FastAPI,Backend Dev,On Track
315,Data Scientist,Tailwind,Frontend Dev,On Track
315,Data Scientist,PowerBI,Data Scientist,On Track
315,Data Scientist,SQL,Data Scientist,On Track
315,Data Scientist,Tableau,Data Scientist,On Track
315,Data Scientist,Figma,Frontend Dev,On Track
316,Frontend Dev,Figma,Frontend Dev,On Track
316,Frontend Dev,HTML,Frontend Dev,On Track
316,Frontend Dev,Pandas,Data Scientist,On Track
316,Frontend Dev,React,Frontend Dev,On Track
316,Frontend Dev,HTML,Frontend Dev,On Track
316,Frontend Dev,React,Frontend Dev,On Track
317,Frontend Dev,Next.js,Frontend Dev,On Track
317,Frontend Dev,Go,Backend Dev,On Track
317,Frontend Dev,HTML,Frontend Dev,On Track
317,Frontend Dev,Flask,Backend Dev,On Track
317,Frontend Dev,JavaScript,Frontend Dev,On Track
317,Frontend Dev,TypeScript,Frontend Dev,On Track
317,Frontend Dev,Redis,Backend Dev,On Track
317,Frontend Dev,Figma,Frontend Dev,On Track
317,Frontend Dev,Tableau,Data Scientist,On Track
317,Frontend Dev,SQL,Data Scientist,On Track
318,Frontend Dev,Redux,Frontend Dev,Drifting
318,Frontend Dev,Docker,Backend Dev,Drifting
318,Frontend Dev,Redis,Backend Dev,Drifting
318,Frontend Dev,Keras,Data Scientist,Drifting
318,Frontend Dev,Pandas,Data Scientist,Drifting
318,Frontend Dev,Docker,Backend Dev,Drifting
318,Frontend Dev,React,Frontend Dev,Drifting
318,Frontend Dev,TensorFlow,Data Scientist,Drifting
318,Frontend Dev,Next.js,Frontend Dev,Drifting
318,Frontend Dev,Pandas,Data Scientist,Drifting
319,Frontend Dev,SQL,Data Scientist,On Track
319,Frontend Dev,HTML,Frontend Dev,On Track
319,Frontend Dev,Scikit-Learn,Data Scientist,On Track
319,Frontend Dev,React,Frontend Dev,On Track
319,Frontend Dev,HTML,Frontend Dev,On Track
320,Frontend Dev,HTML,Frontend Dev,On Track
320,Frontend Dev,Redis,Backend Dev,On Track
320,Frontend Dev,JavaScript,Frontend Dev,On Track
320,Frontend Dev,JavaScript,Frontend Dev,On Track
320,Frontend Dev,PostgreSQL,Backend Dev,On Track
320,Frontend Dev,Next.js,Frontend Dev,On Track
320,Frontend Dev,Tailwind,Frontend Dev,On Track
320,Frontend Dev,Figma,Frontend Dev,On Track
320,Frontend Dev,SQL,Data Scientist,On Track
320,Frontend Dev,Tailwind,Frontend Dev,On Track
321,Frontend Dev,HTML,Frontend Dev,On Track
321,Frontend Dev,Next.js,Frontend Dev,On Track
321,Frontend Dev,SQL,Data Scientist,On Track
321,Frontend Dev,TypeScript,Frontend Dev,On Track
321,Frontend Dev,Next.js,Frontend Dev,On Track
321,Frontend Dev,HTML,Frontend Dev,On Track
321,Frontend Dev,Tableau,Data Scientist,On Track
321,Frontend Dev,CSS,Frontend Dev,On Track
321,Frontend Dev,FastAPI,Backend Dev,On Track
322,Data Scientist,CSS,Frontend Dev,Drifting
322,Data Scientist,Microservices,Backend Dev,Drifting
322,Data Scientist,React,Frontend Dev,Drifting
322,Data Scientist,Flask,Backend Dev,Drifting
322,Data Scientist,PostgreSQL,Backend Dev,Drifting
322,Data Scientist,React,Frontend Dev,Drifting
322,Data Scientist,Redis,Backend Dev,Drifting
322,Data Scientist,Tableau,Data Scientist,Drifting
322,Data Scientist,Pandas,Data Scientist,Drifting
323,Frontend Dev,CSS,Frontend Dev,On Track
323,Frontend Dev,React,Frontend Dev,On Track
323,Frontend Dev,TypeScript,Frontend Dev,On Track
323,Frontend Dev,Flask,Backend Dev,On Track
323,Frontend Dev,Python,Data Scientist,On Track
323,Frontend Dev,CSS,Frontend Dev,On Track
323,Frontend Dev,Scikit-Learn,Data Scientist,On Track
323,Frontend Dev,TensorFlow,Data Scientist,On Track
323,Frontend Dev,JavaScript,Frontend Dev,On Track
323,Frontend Dev,Tailwind,Frontend Dev,On Track
324,Frontend Dev,Statistics,Data Scientist,On Track
324,Frontend Dev,Figma,Frontend Dev,On Track
324,Frontend Dev,HTML,Frontend Dev,On Track
324,Frontend Dev,Tailwind,Frontend Dev,On Track
324,Frontend Dev,TypeScript,Frontend Dev,On Track
324,Frontend Dev,TypeScript,Frontend Dev,On Track
324,Frontend Dev,Scikit-Learn,Data Scientist,On Track
324,Frontend Dev,CSS,Frontend Dev,On Track
324,Frontend Dev,Figma,Frontend Dev,On Track
324,Frontend Dev,TensorFlow,Data Scientist,On Track
325,Frontend Dev,JavaScript,Frontend Dev,On Track
325,Frontend Dev,Tailwind,Frontend Dev,On Track
325,Frontend Dev,Figma,Frontend Dev,On Track
325,Frontend Dev,Next.js,Frontend Dev,On Track
325,Frontend Dev,Next.js,Frontend Dev,On Track
326,Backend Dev,Tailwind,Frontend Dev,Drifting
326,Backend Dev,Next.js,Frontend Dev,Drifting
326,Backend Dev,Tailwind,Frontend Dev,Drifting
326,Backend Dev,React,Frontend Dev,Drifting
326,Backend Dev,Redux,Frontend Dev,Drifting
326,Backend Dev,TypeScript,Frontend Dev,Drifting
326,Backend Dev,Keras,Data Scientist,Drifting
327,Frontend Dev,System Design,Backend Dev,Drifting
327,Frontend Dev,Flask,Backend Dev,Drifting
327,Frontend Dev,TensorFlow,Data Scientist,Drifting
327,Frontend Dev,SQL,Data Scientist,Drifting
327,Frontend Dev,Redis,Backend Dev,Drifting
328,Frontend Dev,Go,Backend Dev,On Track
328,Frontend Dev,TensorFlow,Data Scientist,On Track
328,Frontend Dev,JavaScript,Frontend Dev,On Track
328,Frontend Dev,Figma,Frontend Dev,On Track
328,Frontend Dev,Redis,Backend Dev,On Track
329,Backend Dev,Go,Backend Dev,On Track
329,Backend Dev,PostgreSQL,Backend Dev,On Track
329,Backend Dev,Go,Backend Dev,On Track
329,Backend Dev,Redis,Backend Dev,On Track
329,Backend Dev,Kafka,Backend Dev,On Track
329,Backend Dev,Go,Backend Dev,On Track
329,Backend Dev,PostgreSQL,Backend Dev,On Track
329,Backend Dev,Redis,Backend Dev,On Track
329,Backend Dev,JavaScript,Frontend Dev,On Track
330,Frontend Dev,Figma,Frontend Dev,On Track
330,Frontend Dev,Python,Data Scientist,On Track
330,Frontend Dev,HTML,Frontend Dev,On Track
330,Frontend Dev,Tailwind,Frontend Dev,On Track
330,Frontend Dev,Redux,Frontend Dev,On Track
330,Frontend Dev,PostgreSQL,Backend Dev,On Track
330,Frontend Dev,Flask,Backend Dev,On Track
331,Frontend Dev,Figma,Frontend Dev,On Track
331,Frontend Dev,Next.js,Frontend Dev,On Track
331,Frontend Dev,SQL,Data Scientist,On Track
331,Frontend Dev,Next.js,Frontend Dev,On Track
331,Frontend Dev,Tailwind,Frontend Dev,On Track
331,Frontend Dev,Redux,Frontend Dev,On Track
331,Frontend Dev,Redis,Backend Dev,On Track
331,Frontend Dev,SQL,Data Scientist,On Track
331,Frontend Dev,Redux,Frontend Dev,On Track
332,Frontend Dev,Tableau,Data Scientist,On Track
332,Frontend Dev,Figma,Frontend Dev,On Track
332,Frontend Dev,JavaScript,Frontend Dev,On Track
332,Frontend Dev,TensorFlow,Data Scientist,On Track
332,Frontend Dev,System Design,Backend Dev,On Track
332,Frontend Dev,Statistics,Data Scientist,On Track
333,Frontend Dev,Redux,Frontend Dev,On Track
333,Frontend Dev,Figma,Frontend Dev,On Track
333,Frontend Dev,HTML,Frontend Dev,On Track
333,Frontend Dev,React,Frontend Dev,On Track
333,Frontend Dev,React,Frontend Dev,On Track
334,Data Scientist,Next.js,Frontend Dev,Drifting
334,Data Scientist,Redux,Frontend Dev,Drifting
334,Data Scientist,Tableau,Data Scientist,Drifting
334,Data Scientist,Microservices,Backend Dev,Drifting
334,Data Scientist,HTML,Frontend Dev,Drifting
335,Backend Dev,Redis,Backend Dev,On Track
335,Backend Dev,Flask,Backend Dev,On Track
335,Backend Dev,CSS,Frontend Dev,On Track
335,Backend Dev,Kafka,Backend Dev,On Track
335,Backend Dev,Flask,Backend Dev,On Track
335,Backend Dev,Redux,Frontend Dev,On Track
335,Backend Dev,FastAPI,Backend Dev,On Track
336,Data Scientist,FastAPI,Backend Dev,On Track
336,Data Scientist,Tableau,Data Scientist,On Track
336,Data Scientist,Redis,Backend Dev,On Track
336,Data Scientist,Tableau,Data Scientist,On Track
336,Data Scientist,SQL,Data Scientist,On Track
336,Data Scientist,Microservices,Backend Dev,On Track
336,Data Scientist,Keras,Data Scientist,On Track
336,Data Scientist,Python,Data Scientist,On Track
337,Data Scientist,FastAPI,Backend Dev,On Track
337,Data Scientist,Python,Data Scientist,On Track
337,Data Scientist,Keras,Data Scientist,On Track
337,Data Scientist,Scikit-Learn,Data Scientist,On Track
337,Data Scientist,Next.js,Frontend Dev,On Track
337,Data Scientist,Scikit-Learn,Data Scientist,On Track
337,Data Scientist,TensorFlow,Data Scientist,On Track
337,Data Scientist,SQL,Data Scientist,On Track
338,Frontend Dev,Scikit-Learn,Data Scientist,On Track
338,Frontend Dev,HTML,Frontend Dev,On Track
338,Frontend Dev,Tailwind,Frontend Dev,On Track
338,Frontend Dev,SQL,Data Scientist,On Track
338,Frontend Dev,Redux,Frontend Dev,On Track
338,Frontend Dev,React,Frontend Dev,On Track
338,Frontend Dev,Figma,Frontend Dev,On Track
339,Frontend Dev,Tableau,Data Scientist,Drifting
339,Frontend Dev,SQL,Data Scientist,Drifting
339,Frontend Dev,Flask,Backend Dev,Drifting
339,Frontend Dev,Go,Backend Dev,Drifting
339,Frontend Dev,HTML,Frontend Dev,Drifting
340,Data Scientist,PowerBI,Data Scientist,On Track
340,Data Scientist,Pandas,Data Scientist,On Track
340,Data Scientist,Next.js,Frontend Dev,On Track
340,Data Scientist,HTML,Frontend Dev,On Track
340,Data Scientist,SQL,Data Scientist,On Track
340,Data Scientist,Keras,Data Scientist,On Track
341,Data Scientist,SQL,Data Scientist,On Track
341,Data Scientist,Python,Data Scientist,On Track
341,Data Scientist,Keras,Data Scientist,On Track
341,Data Scientist,Statistics,Data Scientist,On Track
341,Data Scientist,SQL,Data Scientist,On Track
341,Data Scientist,Redux,Frontend Dev,On Track
341,Data Scientist,Statistics,Data Scientist,On Track
341,Data Scientist,Tableau,Data Scientist,On Track
341,Data Scientist,Scikit-Learn,Data Scientist,On Track
342,Data Scientist,Next.js,Frontend Dev,On Track
342,Data Scientist,Pandas,Data Scientist,On Track
342,Data Scientist,Tableau,Data Scientist,On Track
342,Data Scientist,Redux,Frontend Dev,On Track
342,Data Scientist,SQL,Data Scientist,On Track
342,Data Scientist,HTML,Frontend Dev,On Track
343,Backend Dev,TypeScript,Frontend Dev,Drifting
343,Backend Dev,Redis,Backend Dev,Drifting
343,Backend Dev,TypeScript,Frontend Dev,Drifting
343,Backend Dev,Scikit-Learn,Data Scientist,Drifting
343,Backend Dev,Figma,Frontend Dev,Drifting
343,Backend Dev,Kafka,Backend Dev,Drifting
343,Backend Dev,JavaScript,Frontend Dev,Drifting
343,Backend Dev,Tableau,Data Scientist,Drifting
343,Backend Dev,JavaScript,Frontend Dev,Drifting
343,Backend Dev,Pandas,Data Scientist,Drifting
344,Backend Dev,FastAPI,Backend Dev,On Track
344,Backend Dev,Redux,Frontend Dev,On Track
344,Backend Dev,Microservices,Backend Dev,On Track
344,Backend Dev,Go,Backend Dev,On Track
344,Backend Dev,PostgreSQL,Backend Dev,On Track
344,Backend Dev,Docker,Backend Dev,On Track
345,Data Scientist,SQL,Data Scientist,On Track
345,Data Scientist,Python,Data Scientist,On Track
345,Data Scientist,PowerBI,Data Scientist,On Track
345,Data Scientist,Python,Data Scientist,On Track
345,Data Scientist,Tableau,Data Scientist,On Track
345,Data Scientist,JavaScript,Frontend Dev,On Track
345,Data Scientist,Pandas,Data Scientist,On Track
345,Data Scientist,Pandas,Data Scientist,On Track
345,Data Scientist,SQL,Data Scientist,On Track
345,Data Scientist,Python,Data Scientist,On Track
346,Backend Dev,Figma,Frontend Dev,Drifting
346,Backend Dev,System Design,Backend Dev,Drifting
346,Backend Dev,SQL,Data Scientist,Drifting
346,Backend Dev,PowerBI,Data Scientist,Drifting
346,Backend Dev,CSS,Frontend Dev,Drifting
346,Backend Dev,Next.js,Frontend Dev,Drifting
347,Data Scientist,JavaScript,Frontend Dev,On Track
347,Data Scientist,Keras,Data Scientist,On Track
347,Data Scientist,PowerBI,Data Scientist,On Track
347,Data Scientist,TypeScript,Frontend Dev,On Track
347,Data Scientist,Pandas,Data Scientist,On Track
348,Frontend Dev,Redux,Frontend Dev,On Track
348,Frontend Dev,Next.js,Frontend Dev,On Track
348,Frontend Dev,TypeScript,Frontend Dev,On Track
348,Frontend Dev,Redux,Frontend Dev,On Track
348,Frontend Dev,Flask,Backend Dev,On Track
348,Frontend Dev,PowerBI,Data Scientist,On Track
349,Backend Dev,Statistics,Data Scientist,Drifting
349,Backend Dev,TypeScript,Frontend Dev,Drifting
349,Backend Dev,Keras,Data Scientist,Drifting
349,Backend Dev,React,Frontend Dev,Drifting
349,Backend Dev,PowerBI,Data Scientist,Drifting
349,Backend Dev,Scikit-Learn,Data Scientist,Drifting
350,Backend Dev,PowerBI,Data Scientist,Drifting
350,Backend Dev,Figma,Frontend Dev,Drifting
